username,city,country,gender,year_of_birth,level_of_education,body,polarity,subjectivity,course_id,Certificate_Delivered
mirindrar,Louveciennes,FR,m,1981,p,"Bonjour, je suis dans le web mais j'essai d'elargir le domaine d'application de mes SaaS dans les objets connectés.",0.0,0.0,MinesTelecom/04017/session01,Y
tongbak,nimes,FR,m,1982,other,"Bonjour tout le monde je m'appel José attiré par la robotique depuis mon enfance, j'ai quelque notions en éléctronique (BEP et première STI electronique) même si j'ai peur d'avoir pas mal oublier depuis le temps ! mais l'envie d'apprendre le fonctionnement de l'arduino est trop forte pour renoncer tout de suite en tout cas merci de transmettre ces connaissances!
    ",0.0,0.0,MinesTelecom/04017/session01,Y
sbeguerie,Grenoble,FR,m,1960,m,"Bonjour
Je suis professeur de physique dans un collège. Je voudrais perso savoir programmer pour faire des jeux de lumière ou faire des fontaines programmées.
Pour le travail pouvoir travailler avec mes collègues de technologie",0.0,0.0,MinesTelecom/04017/session01,N
AlX_T,Juvisy sur Orge,FR,m,1995,jhs,"Bonjour, 

Alexandre, 20 ans, ancien élève du MOOC ""La Fabrication Numérique"" de l'année dernière (que je n'ai pas pu finir, merci les examens de la fac :p )
Je me replonge dans ce MOOC pour finir ce que j'ai commencé.

Ah oui, je suis étudiant en électronique à Paris.

A+ en correction ou sur le forum :)",0.625,1.0,MinesTelecom/04017/session01,Y
rpecebou,Evry,FR,m,1993,m,"La licence d'Arduino est CC-BY-SA, pour sa partie matérielle, et LGPL pour sa partie logicielle 

Voir ici pour une description complète des licences : 

https://fr.wikipedia.org/wiki/Licence_Creative_Commons

https://fr.wikipedia.org/wiki/Licence_publique_g%C3%A9n%C3%A9rale_limit%C3%A9e_GNU


Toutes les licences proposées par 123d.circuits.io correspondent à du logiciel libre, j'imagine que tu dois pouvoir choisir celle qui te convient, sans autre souci que ce que tu veux pour ton code.",0.0,0.0,MinesTelecom/04017/session01,Y
rpecebou,Evry,FR,m,1993,m,"La licence d'Arduino est CC-BY-SA, pour sa partie matérielle, et LGPL pour sa partie logicielle 

Voir ici pour une description complète des licences : 

https://fr.wikipedia.org/wiki/Licence_Creative_Commons

https://fr.wikipedia.org/wiki/Licence_publique_g%C3%A9n%C3%A9rale_limit%C3%A9e_GNU


Toutes les licences proposées par 123d.circuits.io correspondent à du logiciel libre, j'imagine que tu dois pouvoir choisir celle qui te convient, sans autre souci que ce que tu veux pour ton code.",0.0,0.0,MinesTelecom/04017/session01,N
jeanduez,Quebec,CA,m,1896,b,Mon nom est Jean. 55 ans. Ex-enseignant puis ex-développeur web mais toujours curieux et enthousiaste.,0.0,0.0,MinesTelecom/04017/session01,N
mamistar,sikasso,ML,f,1991,b,SLT je m’appelle fatoumata ouattara,0.0,0.0,MinesTelecom/04017/session01,N
gvassel,Montmorency,FR,m,1940,m,"Bonjour,
C'est quoi le ""scratsh""",0.0,0.0,MinesTelecom/04017/session01,Y
gvassel,Montmorency,FR,m,1940,m,"Bonjour,
C'est quoi le ""scratsh""",0.0,0.0,MinesTelecom/04017/session01,N
ccachin,Eysins,CH,m,1985,hs,"Selon l'enseignant le code est fonctionnel et efficace.
Mais la réponse proposé est le sketch Blink de base, il ne correspond pas à l'énoncé du feu tricolore.",-0.8,1.0,MinesTelecom/04017/session01,Y
ccachin,Eysins,CH,m,1985,hs,"Selon l'enseignant le code est fonctionnel et efficace.
Mais la réponse proposé est le sketch Blink de base, il ne correspond pas à l'énoncé du feu tricolore.",-0.8,1.0,MinesTelecom/04017/session01,N
Mkylmr,Terminiers,FR,m,1972,hs,"Je m'appelle Michaël et je suis administrateur système.
Je suis passionné par tous ce qui touche à électronique et à l'informatique. Je bidouille pas mal avec mon RPI et je voulais y connecter un Arduino pour augmenter les possibilités offert par cette merveilleuse machine. J'attends donc beaucoup de ce MOOC et j'ai hâte de tout connaitre sur cette petite bête.
",0.0,0.0,MinesTelecom/04017/session01,Y
Esami,TOULOUSE,FR,m,1995,other,"Sami, 
Etudiant en école d'ingénieur (ENSEEIHT TOULOUSE), Génie electrique et automatique.
je m'interesse a l'automatique, les cartes electronique et l'informatique, et je voudrais en faire mon Job, tant qu'on y est, je suis a la recherche d'un stage pour cet été (13/07/2016 -> 10/09/2016).",0.0,0.0,MinesTelecom/04017/session01,Y
Esami,TOULOUSE,FR,m,1995,other,"Sami, 
Etudiant en école d'ingénieur (ENSEEIHT TOULOUSE), Génie electrique et automatique.
je m'interesse a l'automatique, les cartes electronique et l'informatique, et je voudrais en faire mon Job, tant qu'on y est, je suis a la recherche d'un stage pour cet été (13/07/2016 -> 10/09/2016).",0.0,0.0,MinesTelecom/04017/session01,N
Esami,TOULOUSE,FR,m,1995,other,sami.ezzerouali@etu.enseeiht.fr,0.0,0.0,MinesTelecom/04017/session01,Y
Esami,TOULOUSE,FR,m,1995,other,sami.ezzerouali@etu.enseeiht.fr,0.0,0.0,MinesTelecom/04017/session01,N
RUTHENENSIS,Le Burgaud,FR,m,1975,m,"Bonjour à toute l'équipe enseignante ainsi qu'aux Arduineux(se) de FUN !!!

Perso, ingé électronique et electrotech depuis quinzaine d'années et surtout devenant plus manager que technique j'ai envie de garder les pieds sur terre ! J'ai déjà réalisé un système station météo  + pilotage automatique du filtrage de ma piscine pour chez moi avec une belle interface Linux/Apache/SQLite/PHP qui marche aux p'tits oignons et me permet de faire des économies d'électricité. Et tout ça avec avec un Raspberry Pi 2.
J'ai pas dit mon dernier mot et reste bien décidé à me remettre un peu plus dans la conception et plus particulièrement dans l'IoT !! Et j'ai plein plein d'idées en tête !
Maintenant je veux voir si Arduino va m'y aider.... 
a+ !!",1.0,0.2,MinesTelecom/04017/session01,Y
rpecebou,Evry,FR,m,1993,m,"Il me semble que c'est un outil à l'apprentissage de la programmation, d'où son intérêt, en tant que professeur.",0.0,0.0,MinesTelecom/04017/session01,Y
rpecebou,Evry,FR,m,1993,m,"Il me semble que c'est un outil à l'apprentissage de la programmation, d'où son intérêt, en tant que professeur.",0.0,0.0,MinesTelecom/04017/session01,N
pathbn,St Medard en jalles,FR,m,1957,hs,"Bonjour à tous,
  La curiosité m'a poussé à suivre ce cours sans but précis mais pour découvrir. J'ai quelque notions d’électronique et d'informatique.  ",0.0,0.0,MinesTelecom/04017/session01,Y
pathbn,St Medard en jalles,FR,m,1957,hs,"Bonjour à tous,
  La curiosité m'a poussé à suivre ce cours sans but précis mais pour découvrir. J'ai quelque notions d’électronique et d'informatique.  ",0.0,0.0,MinesTelecom/04017/session01,N
rpecebou,Evry,FR,m,1993,m,"Tu peux les choisir comme tu veux. Pense peut-être juste à le préciser en commentaire au début de ton code, c'est plus lisible ! :)",0.5,1.0,MinesTelecom/04017/session01,Y
rpecebou,Evry,FR,m,1993,m,"Tu peux les choisir comme tu veux. Pense peut-être juste à le préciser en commentaire au début de ton code, c'est plus lisible ! :)",0.5,1.0,MinesTelecom/04017/session01,N
DavZero,PONTCHATEAU,FR,m,1979,hs,"Je suis David alias DavZero. Je travail dans l'information (mise a disposition/maintient opérationnel et customisation d'application dans le domaine de la CAO) et je souhaite en apprendre plus sur l'arduino afin de voir si et comment c'est exploitable dans mon bac a sable domotique (ma maison ^^)

A+",0.0,0.0,MinesTelecom/04017/session01,Y
laminediarra,None,CI,m,1991,hs,"Bonjour je suis DIARRASSOUBA LAMINE, étudiant Ivoirien et résident Abidjan, j'aimerai approfondir mes champs de connaissances de l'électronique et informatique.   ",0.0,0.0,MinesTelecom/04017/session01,N
plsn,Illkirch-Graffenstaden,FR,m,1982,m,"Bonjour, je m'appelle Pierre-Luc, j'ai 34 ans. Actuellement en cours de conversion pro, je quitte le milieu du scolaire et du social vers le numérique. J'ai déjà pu m'initier au Raspberry, j'avais envie de me mettre à l'Arduino, ce Mooc est à la fois mon premier mooc et l'occasion de me lancer. Bon cours à tous...
",0.0333333,0.0666667,MinesTelecom/04017/session01,Y
gvassel,Montmorency,FR,m,1940,m,"Bonjour,
Dans le fenetre du dowload de Arduino il y a la possibilité de télécharger les anciennes versions qui vont de 1 à 1.6.8
C'est écrit en petit à doite de l'écran.
Cordialement
 ",0.0,0.0,MinesTelecom/04017/session01,Y
gvassel,Montmorency,FR,m,1940,m,"Bonjour,
Dans le fenetre du dowload de Arduino il y a la possibilité de télécharger les anciennes versions qui vont de 1 à 1.6.8
C'est écrit en petit à doite de l'écran.
Cordialement
 ",0.0,0.0,MinesTelecom/04017/session01,N
GFrancois,None,FR,m,1985,m,"Je m'appelle François, j'ai un Master en Mathématiques(qui date un peu aujourd'hui) et je suis plombier. Non seulement le sujet m'intrigue, je suis un débutant qui a tout à découvrir, mais je me demande si un jour je pourrais le cumuler avec mon savoir-faire quotidien, qui est plus manuel. Enfin tout ça pour dire que j'ai hâte d'y goûter.",0.0,0.0,MinesTelecom/04017/session01,Y
GFrancois,None,FR,m,1985,m,"Je m'appelle François, j'ai un Master en Mathématiques(qui date un peu aujourd'hui) et je suis plombier. Non seulement le sujet m'intrigue, je suis un débutant qui a tout à découvrir, mais je me demande si un jour je pourrais le cumuler avec mon savoir-faire quotidien, qui est plus manuel. Enfin tout ça pour dire que j'ai hâte d'y goûter.",0.0,0.0,MinesTelecom/04017/session01,N
bredow,Mende,FR,m,1981,hs,"Je trouve dommage d'évaluer sur la qualité des commentaires. C'est tellement subjectif.

Par exemple, dans l’évaluation d’entraînement, pour moi, les commentaires sont mauvais. Un commentaire par ligne qui décrit seulement ce que fait la ligne c'est contre-productif et inutile.
Pour moi, un bon commentaire explique le pourquoi et n'est pas juste un descriptif.

D'ailleurs je pense aussi qu'un code bien écrit peut pratiquement se passer de commentaires. Le nom des fonctions, classes et variables peut suffire à expliciter celui-ci.
",0.0,0.0,MinesTelecom/04017/session01,Y
bredow,Mende,FR,m,1981,hs,"Je trouve dommage d'évaluer sur la qualité des commentaires. C'est tellement subjectif.

Par exemple, dans l’évaluation d’entraînement, pour moi, les commentaires sont mauvais. Un commentaire par ligne qui décrit seulement ce que fait la ligne c'est contre-productif et inutile.
Pour moi, un bon commentaire explique le pourquoi et n'est pas juste un descriptif.

D'ailleurs je pense aussi qu'un code bien écrit peut pratiquement se passer de commentaires. Le nom des fonctions, classes et variables peut suffire à expliciter celui-ci.
",0.0,0.0,MinesTelecom/04017/session01,N
mirindrar,Louveciennes,FR,m,1981,p,"Bjr,
Au niveau de digitalWrite(led, HIGH); est que le variable led est toujour un type INT normal ou il represente desormais l'output 13.
Merci.",0.155,0.595,MinesTelecom/04017/session01,Y
australozako,Cholet,FR,m,1982,m,"Bonjour à tous depuis Cholet,
Je m'appelle Diakaridia je suis ingénieur développeur java et bidouilleur. Mon objectif en inscrivant à ce mooc est de découvrir d'autres environnements d'une part et d'autre part de découvrir le développement sur des systèmes embarqués. ",0.0,0.0,MinesTelecom/04017/session01,Y
GFrancois,None,FR,m,1985,m,"Bonjour tout le monde, 
J'ai écrit un programme, la compilation marche, mais je ne peux pas le tester réellement, voir si les LED s'allume, je n'ai pas trouvé le lien pour le simulateur. ",0.0,0.0,MinesTelecom/04017/session01,Y
GFrancois,None,FR,m,1985,m,"Bonjour tout le monde, 
J'ai écrit un programme, la compilation marche, mais je ne peux pas le tester réellement, voir si les LED s'allume, je n'ai pas trouvé le lien pour le simulateur. ",0.0,0.0,MinesTelecom/04017/session01,N
MedYassir,Safi,MA,m,1994,jhs,"Bonjour,
Je suis actuellement en 2ème année à la faculté, filière SMI. J'ai participé à ce MOOC de Fabrication Numérique, dans le cadre d'une préparation à un projet Arduino avec une équipe d'étudiants.
Bon MOOC a tous. ",0.0,0.0,MinesTelecom/04017/session01,Y
MedYassir,Safi,MA,m,1994,jhs,"Bonjour,
Je suis actuellement en 2ème année à la faculté, filière SMI. J'ai participé à ce MOOC de Fabrication Numérique, dans le cadre d'une préparation à un projet Arduino avec une équipe d'étudiants.
Bon MOOC a tous. ",0.0,0.0,MinesTelecom/04017/session01,N
MedYassir,Safi,MA,m,1994,jhs,"Bonjour,

Je suis actuellement en 2ème année à la faculté, filière SMI. J'ai participé à ce MOOC de Fabrication Numérique, dans le cadre d'une préparation à un projet Arduino avec une équipe d'étudiants.

Bon MOOC a tous. ",0.0,0.0,MinesTelecom/04017/session01,Y
MedYassir,Safi,MA,m,1994,jhs,"Bonjour,

Je suis actuellement en 2ème année à la faculté, filière SMI. J'ai participé à ce MOOC de Fabrication Numérique, dans le cadre d'une préparation à un projet Arduino avec une équipe d'étudiants.

Bon MOOC a tous. ",0.0,0.0,MinesTelecom/04017/session01,N
JPCJPC,Villefranche-de-Rouergue,FR,m,1972,m,"bonsoir,
si j'ai bien compris votre question, led vaut 13 dès le début du programme. Donc, il serait identique d'écrire 

    digitalWrite(13, HIGH);

c'est à dire d'envoyer une tension de 5V sur la broche 13.
à confirmer...",0.16,0.54,MinesTelecom/04017/session01,Y
JPCJPC,Villefranche-de-Rouergue,FR,m,1972,m,"bonsoir,
si j'ai bien compris votre question, led vaut 13 dès le début du programme. Donc, il serait identique d'écrire 

    digitalWrite(13, HIGH);

c'est à dire d'envoyer une tension de 5V sur la broche 13.
à confirmer...",0.16,0.54,MinesTelecom/04017/session01,N
cchiri1,Québec,CA,f,1978,m,"Je m’appelle Carolina. Je suis vénézuelienne, mais J'habite au Québec depuis quelques années. Je suis ingénieure de systèmes et récemment j’ai obtenu une spécialisation en technologie éducative. Je suis une passionnée de la technologie, ce qui m’a amené à suivre de cours (MOOC, ateliers, etc.) dans différents sujets liés à la technologie, pas avec l’idée de tout savoir mais de savoir de tout un peu. 


![saisir une description de l’image ici][1]


  [1]: /media/14594512112636351.jpg",0.0,0.0,MinesTelecom/04017/session01,Y
cchiri1,Québec,CA,f,1978,m,"Je m’appelle Carolina. Je suis vénézuelienne, mais J'habite au Québec depuis quelques années. Je suis ingénieure de systèmes et récemment j’ai obtenu une spécialisation en technologie éducative. Je suis une passionnée de la technologie, ce qui m’a amené à suivre de cours (MOOC, ateliers, etc.) dans différents sujets liés à la technologie, pas avec l’idée de tout savoir mais de savoir de tout un peu. 


![saisir une description de l’image ici][1]


  [1]: /media/14594512112636351.jpg",0.0,0.0,MinesTelecom/04017/session01,N
rpecebou,Evry,FR,m,1993,m,"Je suis totalement d'accord avec toi, et j'aurais tendance à noter comme bien commenté un code que je lis facilement, même s'il ne contient aucun commentaire (pour caricaturer), et à mal noter le code de l'évaluation d'entraînement. 

D'ailleurs, ""améliorer le code"" et ""qualité des commentaires"" ne devraient pas être deux choses distinctes. Bien commenter, c'est améliorer le code, parce qu'il devient plus compréhensible, et améliorer le code, c'est réduire la nécessité de commentaires.

Peut-être faudrait-il poser un cadre stylistique tangible pour permettre à tous, y compris aux débutants,  d'évaluer un ""bon"" code. Quitte à en choquer certains, après tout, ce n'est que pour quelques semaines, chacun retourne coder comme il le veut après. Quelques exemples (à ne pas prendre pour absolus) :

- Chaque fonction doit être expliquée par un commentaire avant sa déclaration.
- Ne pas utiliser de nombres dans le corps des fonctions, déclarer des variables avec des noms explicites pour les représenter.
- Pas de duplication de code
- etc...
",0.0,0.0,MinesTelecom/04017/session01,Y
